station_id,lat,lon,name,short_name,capacity,X,Y
651,45.51678269880724,-73.61142262816429,Dollard / Bernard,7124,23,608452.6978486269,5041298.723577717
652,45.56833021674857,-73.56666326522826,Rosemont / Viau,7125,23,611846.2679948788,5047086.947096072
653,45.57178977666956,-73.56431499123573,41e avenue / Rosemont,7126,19,612022.629151269,5047474.573402103
654,45.527650097960205,-73.61229971051216,Jeanne-Mance / Beaubien,7127,15,608363.3262841543,5042504.874478282
655,45.51953948301331,-73.68516325950623,Ste-Croix / Tassé,7128,23,602688.3011734001,5041508.0358838765
657,45.50843904979172,-73.6729645729065,Métro du Collège (Cartier / Décarie),7130,17,603661.3926314923,5040290.486625544
658,45.51962176248447,-73.6662483215332,Stinson / Montpellier,7131,27,604165.3951136123,5041541.542639765
659,45.48046706437983,-73.61122308304402,Notre-Dame-de-Grâce / Westmount,7132,15,608538.0453490936,5037264.451597884
660,45.50897852206792,-73.69856357574463,Thimens / Alexis-Nihon,7133,27,601660.7604900467,5040317.694600218
661,45.489979216588914,-73.58932256698608,Sherbrooke / Vignal,7134,23,610231.0894868366,5038351.036280307
662,45.52252484113786,-73.69143962860107,O'Brien / Poirier,7135,23,602192.7147034233,5041831.692134628
664,45.57934937043077,-73.58168095350266,de Lisieux / Jean-Talon,7137,22,610652.764337666,5048290.323375156
665,45.59576800881258,-73.5953038930893,Parc Ferland (Belleherbe / Albanel),7138,19,609557.9987140577,5050095.699816656
666,45.50918998627081,-73.66032063961029,Glengarry / Graham,7139,15,604647.6789775476,5040390.312458477
667,45.489185716082275,-73.57190027832984,St-Jacques / des Seigneurs,7140,23,611594.0393044131,5038286.936835042
668,45.478888528072076,-73.58198940753937,Turgeon / Notre-Dame,7141,19,610825.8531966456,5037128.991384524
669,45.45682318753668,-73.546804189682,Elgar / de l'Île-des-Sœurs,7142,14,613620.106533163,5034726.75875483
670,45.44693448484644,-73.57219934463501,LaSalle / Godin,7143,27,611654.0719378999,5033592.580510799
671,45.46488019614746,-73.56696957353051,Hickson / Wellington,7144,23,612027.4926899963,5035593.549602889
672,45.453318765468914,-73.5767751932144,Argyle / Bannantyne,7145,15,611283.6834469187,5034295.500739764
673,45.491366875439965,-73.57010722160338,St-Jacques / Guy,7146,23,611729.83773909,5038531.748204393
674,45.53570881624427,-73.61962348222733,Métro de Castelnau (de Castelnau / St-Laurent),7147,23,607776.0304486514,5043390.315161885
675,45.55988367688166,-73.63356828689575,Papineau / Émile-Journault,7148,35,606641.5304011488,5046057.45140633
676,45.56190998575263,-73.59574645757675,15e avenue / Jean-Talon,7149,11,609589.3391446798,5046333.536336552
681,45.48184019359366,-73.59537899494171,Melville / de Maisonneuve,6437,15,609773.6484913299,5037438.527808326
682,45.55188644388879,-73.74444007873535,du Souvenir / Chomedey,7150,15,598002.6023577102,5045027.592987069
683,45.570726609302966,-73.7370860205192,Parc Chopin (Dumouchel / Tessier),7151,19,598543.6744064079,5047129.701544306
684,45.562152236510016,-73.69181513786316,Parc St-Claude (7e avenue / 8e rue),7152,27,602091.6297628877,5046233.715384858
685,45.56843961893042,-73.6752020941276,Parc Henri-Dunant (Léger / Henri-Dunant),7153,19,603376.5839930783,5046953.5037236335
686,45.559495502858624,-73.6989176273346,Robin / 15e rue,8080,15,601542.1347824842,5045929.545081289
687,45.55233742797057,-73.70748996734619,Legrand / Cartier,8081,15,600885.9239605275,5045123.486539035
692,45.529668174024685,-73.60166944563389,de Gaspé / Marmier,8056,21,609189.5186745519,5042743.481300112
693,45.617499783128075,-73.60601127147675,Cégep Marie-Victorin,8052,11,608680.9078478354,5052495.493703585
694,45.531943590076395,-73.71360540390015,Hôpital Sacré-Coeur (Forbes),8012,13,600444.9042659551,5042850.113346601
695,45.51694782364431,-73.62631559371948,Pratt / Bates,8015,15,607289.195564675,5041297.059965506
696,45.490494421832885,-73.63852232694626,Parc Van Horne (de la Peltrie / de Westbury),8017,15,606385.6353413268,5038341.936778929
697,45.46976641104386,-73.58925875287241,St-Rémi / Ste Émilie,8040,23,610275.5063013337,5036105.5582769895
698,45.54099971663243,-73.55826258659361,de Léry / Sherbrooke,8044,15,612556.3457611763,5044062.34296123
699,45.526765,-73.730423,Parc de Beauséjour (Gouin / Henri-d'Arles),8010,19,599140.846819234,5042253.880423897
700,45.57833184623925,-73.65595400333405,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),8011,19,604860.1308221625,5048077.493842777
701,45.5460355901214,-73.6465984582901,Parc Henri-Julien (Legendre / Henri-Julien),8013,19,605650.5583902483,5044501.726167757
702,45.46887995929811,-73.60943913459778,Parc Georges St-Pierre (Oxford / Upper Lachine),8018,19,608699.7452931354,5035979.580948313
703,45.471881993586074,-73.64002168178558,Parc de la Confédération (Fielding / West Hill),8019,23,606303.4785751172,5036272.181260295
704,45.604620837709874,-73.51599633693695,REV (Souligny / Desmarteau),8045,15,615725.2887083897,5051190.656258851
705,45.605901731906485,-73.53436946868896,des Ormeaux / de Grosbois,8042,15,614289.9232542573,5051306.603960229
706,45.48274245886277,-73.63497912883759,Parc MacDonald (Clanranald / Isabella),8020,15,606677.1330860808,5037485.420697349
707,45.43914465255811,-73.59173655509949,Parc Reine-Élizabeth (Penniston / Crawford),8065,15,610141.4253528661,5032700.2145924065
708,45.47256100297732,-73.56998920440674,Parc Labelle (LaSalle / Henri-Duhamel),8064,19,611776.2478269956,5036442.651238896
709,45.5692509593831,-73.63642623429769,Parc Champdoré (Champdoré / de Lille),8072,15,606400.7980277217,5047094.34103991
710,45.44791581215845,-73.58381867408752,Beurling / Godin,8066,19,610743.5218714388,5033685.528638999
711,45.45976107571447,-73.64477455615997,Parc Loyola (Somerled / Doherty),8021,19,605954.6771446536,5034919.319441092
712,45.54813638885782,-73.62434014678001,Parc Villeray (Christophe-Colomb / Jarry),8076,15,607384.1018388844,5044764.663169833
713,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,8077,15,606047.077331962,5046823.670397252
716,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),8059,15,599831.4974317938,5041773.277757705
717,45.5129938566323,-73.68249848484993,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),8068,25,602908.3507911522,5040784.2485535145
718,45.54154850456526,-73.56501236557959,Molson / William-Tremblay,8053,15,612028.3027646041,5044113.867804089
719,45.43605512104547,-73.60577523708344,Cégep André-Laurendeau (Lapierre),8029,30,609049.4036652253,5032337.845474112
720,45.425059666150744,-73.64959917962551,Terminus Newman (Airlie / Lafleur),8062,19,605642.2334706082,5031057.7986651175
721,45.43745998781385,-73.69353175163269,Parc Ivan-Franko (33e avenue / Victoria),8025,15,602183.0016033818,5032378.644163515
722,45.43993803436114,-73.68146234754022,St-Antoine / 19e avenue,8027,15,603122.4706768387,5032669.353658034
723,45.63158117102497,-73.50796043872833,Parc des Vétérans (des Vétérans / Broadway),8060,23,616296.1813961433,5054197.543999671
724,45.571796348222385,-73.54152023792267,Monsabré / Boileau,8043,19,613801.221934477,5047507.389764437
725,45.458663192410306,-73.59602272510529,Monk / Biencourt,8037,15,609768.3284139817,5034862.776016316
726,45.45290792768395,-73.58918591405198,Egan / Laurendeau,8041,15,610314.0779967483,5034232.750797047
727,45.630873806604825,-73.49503889679909,Parc de l'Hôtel-de-Ville (Laurendeau / Ste-Julie),8061,19,617304.8148820999,5054137.790982682
728,45.59836857189897,-73.63610029220581,Parc Sauvé (Balzac / de Bayonne),8047,15,606371.2178573052,5050329.685829282
729,45.5218942750191,-73.55725058932876,Plessis / Logan,8063,19,612673.5022029983,5041941.203483982
730,45.44053238705948,-73.70242863893507,41e avenue / Victoria,8028,15,601481.6409960359,5032708.70550424
731,45.58830296569168,-73.57783721439773,de Côme / Jean-Talon,8058,15,610935.0000611066,5049290.360723581
732,45.43854405099729,-73.62021625041962,Lapierre / Serge,8030,15,607915.1564321748,5032594.869549176
733,45.49537171535007,-73.56858909130096,St-Antoine / de la Montagne,8070,19,611840.5330938683,5038978.784341122
734,45.52473935607895,-73.58141005039215,Métro Mont-Royal (Berri / Mont-Royal),8016,0,610781.157179798,5042223.660949782
735,45.51577505385328,-73.60060930252075,McCulloch / de la Côte Ste-Catherine,8051,15,609299.2043072291,5041201.440169891
736,45.49048314001669,-73.62913727760315,Lacombe / Victoria,8023,11,607119.0007160888,5038353.155632643
737,45.61451982045293,-73.6118745803833,Langelier / Marie-Victorin,8048,15,608229.5162052168,5052156.4903232185
738,45.56481129244175,-73.59580412507057,Parc Joseph-Robin (18e avenue / Everett),8073,19,609579.1971009594,5046655.786133229
739,45.62835934791188,-73.5000479221344,Centre récréatif Édouard-Rivet (Lesage / Notre-Dame),8046,19,616919.6151176753,5053851.117117527
740,45.516926210319546,-73.56425732374191,Gare d'autocars de Montréal (Berri / Ontario),8071,15,612136.1736454621,5041379.457278691
741,45.53385065978592,-73.57891157269478,Marquette / Gilford,8035,15,610958.3490128709,5043239.350978236
742,45.525155180448635,-73.58563594055795,Gilford / St-Denis,8032,39,610450.3343258875,5042264.035048069
743,45.60248649638568,-73.5432904958725,Parc Chenier (de l'Aréna / Chenier),8050,19,613601.1584822409,5050914.497284731
744,45.42971096449354,-73.633883446455,Gloria / Dollard,8031,15,606862.8981161895,5031595.300874702
745,45.44338026469991,-73.71789157390594,Dixie / 54e avenue,8026,19,600267.259060582,5033005.690713954
746,45.47519326260791,-73.58094334602356,St-Ambroise / Louis-Cyr,8038,31,610914.8595229185,5036719.905177403
747,45.477605,-73.573775,St-Charles / Thomas-Keefer,8039,19,611470.3866325753,5036997.76017177
748,45.53723648862597,-73.5753321647644,Gilford / des Érables,8034,15,611231.1509967842,5043620.461308224
749,45.53163403743962,-73.56824576854706,Dorion / Rachel,8033,19,611795.5228170187,5043007.889852857
750,45.55456382820465,-73.59615683555603,6e avenue / Bélanger,8055,19,609571.5928095629,5045516.835178722
751,45.53932399260009,-73.59587844472117,Parc Père-Marquette (de Lanaudière / de Bellechasse),8054,19,609622.9455592427,5043824.108939129
752,45.53946063965585,-73.57605636119843,Messier / St-Joseph,8036,17,611170.2256110411,5043866.55500266
753,45.5303174,-73.5548669,Fullum / Ontario,8067,15,612842.8133136544,5042880.335578386
754,45.44527192876118,-73.62448364496231,Travaux publics LaSalle (Cordner / Léger),8024,15,607568.6091442818,5033336.587605382
755,45.55776151418004,-73.60154539346695,8e avenue / Everett,8078,15,609144.8193505913,5045864.746156513
756,45.50398168549117,-73.62283945083618,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),8074,37,607585.3973152433,5039861.214703141
757,45.52800016604284,-73.6192358493281,Durocher / Beaumont,8075,19,607821.0269932008,5042534.426554969
758,45.583287878804136,-73.63276362419128,Sabrevois / des Récollets,8049,15,606660.0113308063,5048658.6790606
759,45.61269083010209,-73.51004987955093,Parc de Montréal-Est (Notre-Dame Est / David),8014,15,616172.3381786929,5052095.821076881
760,45.506175841460966,-73.71118605136871,Ateliers municipaux de St-Laurent (Cavendish / Poirier),8069,19,600679.7647658898,5039990.4240037715
761,45.55081979211847,-73.62088680267334,Rousselot / Jarry,8079,15,607648.545750736,5045067.409377803
762,45.51473429416659,-73.69144901633263,Centre des loisirs (Tassé / Grenet),8022,15,602206.0872727727,5040966.17398526
768,45.6062348,-73.6287838,Parc St-Laurent (Salk / Thomas-Chapais),8129,19,606926.8859646849,5051213.344180235
769,45.50403766981151,-73.70444297790526,Bibliothèque du Boisé (Thimens / Todd),8146,23,601210.3518169759,5039761.355766104
770,45.52591381815231,-73.68911147117615,Parc St-Laurent (Dutrisac),8147,19,602368.3851542406,5042211.163636073
771,45.5200557245067,-73.67795147001743,Parc Beaulac (rue Élizabeth),8149,15,603250.5934315517,5041574.637743342
772,45.5616903,-73.610512,CHSLD St-Michel (8e avenue / Jarry),8162,15,608437.4483923424,5046289.066866914
773,45.5864002,-73.5952181,Parc Wilfrid-Bastien (Lacordaire / des Galets),8152,19,609582.9222108455,5049055.070053656
774,45.579346,-73.570601,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),8141,15,611517.1905680791,5048305.294781772
775,45.5904902,-73.5902694,Parc Delorme (Malouin / Laferté),8150,19,609960.9664432869,5049516.235621767
776,45.59398503487043,-73.63767206668854,Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),8128,21,606256.909124074,5049840.59804867
777,45.57940569041942,-73.60258877277374,Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),8151,15,609021.4995389525,5048267.948262142
778,45.43805550384184,-73.67273926734924,Parc LaSalle (10e avenue / Victoria),8106,19,603808.1512425358,5032471.4385042805
779,45.43656827071224,-73.70836973190308,Parc Stoney-Point (St-Joseph / 47e avenue),8105,19,601024.070524659,5032260.8281804565
780,45.43054314462451,-73.66902440786362,Parc riverain de Lachine (des Iroquois),8104,21,604112.5133158425,5031641.652995325
781,45.6027276,-73.5579303,Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),8094,11,612458.9996415768,5050920.643832274
782,45.610926628992026,-73.54673445224762,Aréna Chaumont (Chaumont / des Ormeaux),8095,19,613315.5850349725,5051847.308952555
783,45.502989,-73.689113,Parc Chamberland (Dorais / de l'Église),8145,19,602409.8449813176,5039664.285556602
784,45.5169025120042,-73.52724552154541,Bassin olympique (Chemin du Chenal le Moyne),8096,19,615026.9536482594,5041429.182783897
785,45.51758306374252,-73.72661411762238,Parc Noel-Nord (Toupin / Keller),8144,19,599454.4594135251,5041238.504995432
786,45.51317758246596,-73.71306091547012,Parc du Bois-Franc (de l'Équateur / des Andes),8148,19,600520.838146183,5040765.946462234
787,45.43982382100397,-73.69487822055817,Parc Grovehill (St-Antoine / Ivan-Franko),8108,15,602073.4274079123,5032639.54505771
788,45.43836713933041,-73.71546685695648,Parc Summerlea (53e avenue / St-Joseph),8109,15,600465.7817490451,5032451.781709006
789,45.44606092178209,-73.65079946815968,Parc Kirkland (des Érables / Boyer),8107,15,605509.1842831762,5033389.365740207
790,45.55814299291968,-73.71942043304443,Métro Montmorency,8083,23,599944.4095652044,5045753.54130151
791,45.56007440937141,-73.68125259876251,Métro Cartier,8084,19,602919.7290753403,5046016.368218295
792,45.528630548578505,-73.67731243371964,Parc Painter (Marcotte / Quenneville),8165,15,603284.8062717922,5042528.097565311
793,45.59833498124187,-73.54596734046936,Parc du Mail (Bois de Coulonges / du Mail),8172,15,613400.7709040059,5050449.48129358
794,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock),8133,26,608100.3672665608,5043338.252019512
795,45.43289463113104,-73.59685689210892,2e avenue / Centrale,8131,15,609753.0781482196,5031998.864236994
796,45.5604898518365,-73.7091851234436,Métro de la Concorde (Léo-Lacombe),8091,19,600739.0398817898,5046027.0721960915
797,45.5534000891078,-73.66225451231003,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),8098,15,604414.7648514754,5045299.412198596
798,45.55970526805903,-73.55155438184738,La Tour de Montréal (Pierre-de-Coubertin / Bennett),8166,25,613042.5414692595,5046149.9117095675
799,45.59566584124368,-73.5596626996994,Parc d'Antioche (Place d'Antioche / St-Zotique),8097,19,612337.9939579159,5050133.665516203
800,45.520019102391636,-73.61890733242035,CCI Outremont (Dollard / Durcharme),8132,15,607861.9335895026,5041648.195469206
801,45.53330725719417,-73.62082242965698,Fabrik8 (Waverly / Jean-Talon),8153,18,607687.0045625519,5043121.899474434
802,45.56842034638607,-73.74687284231186,Terminus Le Carrefour (Terry-Fox / Le Carrefour),8090,23,597784.0249726775,5046861.504789503
803,45.41774583815495,-73.64518761634827,LaSalle / 90e avenue,8126,15,606001.0382350096,5030251.072568609
806,45.515969694922276,-73.60827505588531,Parc Beaubien Outremont (Stuart / St-Viateur),8138,15,608700.098913514,5041212.657734331
807,45.497722829899764,-73.61925333738327,HEC (Decelles / Jean-Brillant),8117,25,607877.5020138171,5039170.687499113
808,45.554824549823,-73.55370283126831,Parc Olympique (Pie-IX / Sherbrooke),8142,25,612884.6427163332,5045604.650933829
809,45.56157,-73.75448,de Chenonceau / Chomedey,9002,23,597202.2401183753,5046091.201665902
810,45.553017541248565,-73.75822663307189,Mayfield / St-Martin O,9003,19,596924.5526928309,5045136.510607231
815,45.57237805962001,-73.59370462596415,Parc Hébert (Colbert / Provencher),8210,15,609728.2980315231,5047499.307276201
816,45.5839877335556,-73.60809333622456,Parc Courbertin (Valéry / Perrier),8085,19,608583.2182731777,5048769.5369431805
817,45.586476480180046,-73.570396900177,Parc Garibaldi (Liénart / Bélanger),8155,15,611518.9926650557,5049097.761086961
818,45.54502601340392,-73.73787671327591,Alton-Goldbloom / Notre-Dame,9004,19,598526.8906527534,5044273.452479437
819,45.59953472156509,-73.62360253930092,Parc Charleroi (Alfred / Louis-Francoeur),8154,15,607343.6961515441,5050475.899310564
820,45.60835820969716,-73.63850623369217,Parc Aimé-Léonard (Gouin / Ste-Gertrude),8127,17,606164.7309058723,5051436.3305495195
821,45.5877138098252,-73.63171823322773,Parc Maurice-Bélanger (Hébert / Denommée),8195,15,606733.174147603,5049151.7826660555
822,45.51586835126322,-73.56008380651474,St-Hubert / de Maisonneuve (sud),8110,19,612464.2454373431,5041267.769819848
823,45.51401222645779,-73.56598667800426,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),8167,15,612006.8877823694,5041053.309129366
824,45.55298554800475,-73.6386477202177,Complexe sportif Claude Robillard (Émile-Journault),8185,24,606258.1159872019,5045284.346869911
825,45.583197821913785,-73.62978704273701,Gare St-Michel / Montréal-Nord (Pie-IX / 56e),8193,15,606892.3886895574,5048652.63680173
826,45.58661042838809,-73.52969169616699,IUSMM (Georges-Villeneuve),8124,27,614693.9959735998,5049170.053067507
827,45.59253950875074,-73.64874824881554,Parc Eusèbe-Ménard (Gouin / St-Vital),8125,18,605395.7142094522,5049665.384909491
828,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett),8159,18,609147.769347514,5046079.929188387
829,45.50682415585665,-73.68184804916382,Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),8194,27,602970.4066052111,5040099.648286928
830,45.566883091095185,-73.53943817317486,Hochelaga / de l'Assomption,8198,23,613973.6177377239,5046964.493747763
831,45.52374047147138,-73.67169924080372,Gare Montpellier (Muir / de la Côte-Vertu),8205,15,603732.1116876551,5041992.061473191
832,45.512843286755896,-73.67612421512604,Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),8158,18,603406.5111481313,5040775.7095573945
833,45.52814371649508,-73.69254536926746,Gare du Ruisseau (Dutrisac / Henri-Bourassa),8206,19,602096.1952610778,5042454.526028965
834,45.51076983368672,-73.56493726372719,Métro St-Laurent 2 ( de Maisonneuve / St-Laurent),8188,23,612095.2922503556,5040694.554206031
835,45.55463653358596,-73.61255215771962,Parc Nicolas-Tillemont (des Érables / Villeray),8207,18,608291.7836733426,5045502.6546429265
836,45.51601387670667,-73.56291957199574,BAnQ (Berri),8209,15,612242.4701817031,5041279.969115399
837,45.58116,-73.6412434,Parc Ottawa (de Belleville / Fleury),8130,15,606002.4996298053,5048411.033405502
838,45.557568,-73.579191,CHSLD Robert Cliche (de Bellechasse / 16e avenue),8121,15,610889.8811342847,5045873.899211076
839,45.51221209004337,-73.5546288639307,Square Viger (Berri / Viger),8208,30,612897.612657818,5040869.226127106
840,45.55774990838239,-73.58380123972893,Collège de Rosemont (15e avenue / Beaubien),8204,25,610529.7103608318,5045887.74750072
841,45.6391233,-73.5961118,Parc Armand-Bombardier (Perras / Armand-Bombardier),8196,15,609410.6217689,5054911.313444285
842,45.58033485941123,-73.68471868336201,du Mans / des Alouettes,9005,23,602612.3188059235,5048262.821901668
843,45.56251175219665,-73.74370649456978,Pierre-Péladeau / du Centropolis,9007,23,598041.3798672485,5046208.936787434
844,45.557421482389636,-73.7480603903532,Jeanne-Mance / St-Martin O,9009,23,597710.4259939109,5045638.107953908
845,45.57889719514108,-73.70492711663245,de Grenoble / de Cassis,9010,19,601038.3319904201,5048077.444992916
846,45.565006717407506,-73.7319054454565,Le Corbusier / St-Martin O,9008,19,598957.952088977,5046500.610389625
847,45.57120355585774,-73.72351884841918,McNamara / St-Martin O,9006,19,599601.4583200129,5047199.444951498
848,45.54365380040509,-73.55942063033581,Préfontaine / Marcel-Pépin,8199,19,612460.6449395486,5044355.581079515
849,45.52355020292929,-73.7138856947422,Keller / Cousineau,8203,15,600437.9574356636,5041917.281182141
850,45.54710313981358,-73.54892447590828,de Chambly / de Rouen,8118,11,613273.1082533778,5044753.55556211
851,45.49624140543275,-73.62983867526054,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),8191,26,607053.2814631752,5038991.943467354
852,45.63131269772338,-73.61631497740746,Parc Ernest-Rouleau (Gouin),8140,19,607851.098261432,5054016.173584326
854,45.51431824920811,-73.70799824595451,Square Nelligan (des Appalaches / Alexis-Nihon),8200,15,600914.2353865354,5040899.021075848
855,45.59275253568305,-73.51035632193089,Parc Honoré-Mercier (Notre-Dame / Liébert),8192,27,616189.6032890658,5049880.265129012
857,45.50094101588506,-73.62563699483871,CHU Ste-Justine 2 (Decelles / de la Côte-Ste-Catherine),8135,3,607372.6314416636,5039519.662698195
860,45.51871924623225,-73.69875401258469,Grenet / Poirier,8202,15,601628.3479043789,5041399.617712211
862,45.447821314280105,-73.71091783046722,Gare Lachine (Sir George Simpson / 48e avenue),8187,15,600804.7278644596,5033507.793091782
